w	ri
337.6	5.60419365528877e-08
337.8	5.54865985800219e-08
338	5.49372859739503e-08
338.2	5.43929945068739e-08
338.4	5.38537241787927e-08
338.6	5.33194749897067e-08
338.8	5.27912511674148e-08
339	5.22680484841181e-08
339.2	5.17508711676157e-08
339.4	5.13300997198204e-08
339.6	5.09595396619769e-08
339.8	5.05909880597315e-08
340	5.02254491408831e-08
340.2	4.98619186776328e-08
340.4	4.95014008977797e-08
340.6	4.91428915735245e-08
340.8	4.87883991604656e-08
341	4.84349109752056e-08
341.2	4.80854397011418e-08
341.4	4.7736972654877e-08
341.6	4.73925225198084e-08
341.8	4.70490766125388e-08
342	4.67086433886663e-08
342.2	4.63712228481909e-08
342.4	4.60358107633136e-08
342.6	4.57034113618333e-08
342.8	4.53730204159512e-08
343	4.50526717480593e-08
343.2	4.49090671727975e-08
343.4	4.47654625975356e-08
343.6	4.46218580222738e-08
343.8	4.4479257674811e-08
344	4.43366573273481e-08
344.2	4.41950612076844e-08
344.4	4.40534650880206e-08
344.6	4.39128731961558e-08
344.8	4.37722813042911e-08
345	4.36326936402253e-08
345.2	4.34931059761596e-08
345.4	4.3354522539893e-08
345.6	4.32149348758272e-08
345.8	4.30773556673596e-08
346	4.29397764588919e-08
346.2	4.28021972504243e-08
346.4	4.26656222697557e-08
346.6	4.25290472890871e-08
346.8	4.24798401269344e-08
347	4.25461191616706e-08
347.2	4.26134024242059e-08
347.4	4.26796814589421e-08
347.6	4.27469647214774e-08
347.8	4.28132437562137e-08
348	4.28805270187489e-08
348.2	4.29478102812842e-08
348.4	4.30150935438195e-08
348.6	4.30823768063548e-08
348.8	4.314966006889e-08
349	4.32169433314253e-08
349.2	4.32852308217596e-08
349.4	4.33525140842949e-08
349.6	4.34208015746292e-08
349.8	4.34890890649635e-08
350	4.35563723274988e-08
350.2	4.36246598178331e-08
350.4	4.36929473081674e-08
350.6	4.37301037367316e-08
350.8	4.37592263429036e-08
351	4.37883489490756e-08
351.2	4.38184757830466e-08
351.4	4.38475983892186e-08
351.6	4.38777252231896e-08
351.8	4.39068478293616e-08
352	4.39369746633326e-08
352.2	4.39660972695046e-08
352.4	4.39962241034756e-08
352.6	4.40263509374467e-08
352.8	4.40554735436186e-08
353	4.40856003775897e-08
353.2	4.41147229837616e-08
353.4	4.41448498177327e-08
353.6	4.41749766517037e-08
353.8	4.42040992578757e-08
354	4.42342260918467e-08
354.2	4.42543106478274e-08
354.4	4.42392472308418e-08
354.6	4.42231795860573e-08
354.8	4.42081161690718e-08
355	4.41930527520863e-08
355.2	4.41779893351008e-08
355.4	4.41619216903162e-08
355.6	4.41468582733307e-08
355.8	4.41317948563452e-08
356	4.41167314393597e-08
356.2	4.41006637945752e-08
356.4	4.40856003775897e-08
356.6	4.40705369606041e-08
356.8	4.40554735436186e-08
357	4.40404101266331e-08
357.2	4.40253467096476e-08
357.4	4.40092790648631e-08
357.6	4.39942156478776e-08
357.8	4.39791522308921e-08
358	4.67056307052692e-08
358.2	5.13562096425953e-08
358.4	5.64687333674771e-08
358.6	6.20914048142681e-08
358.8	6.8273431145121e-08
359	7.50720533445807e-08
359.2	8.25465208527902e-08
359.4	9.0765121160084e-08
359.6	9.98021671235903e-08
359.8	1.09742013878428e-07
360	1.20668012331917e-07
360.2	1.32678576808363e-07
360.4	1.4589421464365e-07
360.6	1.6041534861768e-07
360.8	1.7639261290031e-07
361	1.93946514827423e-07
361.2	2.13257815402846e-07
361.4	2.34497233352414e-07
361.6	2.56921640104841e-07
361.8	2.64593940489461e-07
362	2.72497213267858e-07
362.2	2.80641500718023e-07
362.4	2.89026802839956e-07
362.6	2.97663161911648e-07
362.8	3.06560620211089e-07
363	3.15719177738278e-07
363.2	3.25158919049197e-07
363.4	3.34869801865855e-07
363.6	3.44881953022224e-07
363.8	3.55185330240312e-07
364	3.658000180761e-07
364.2	3.7672601652959e-07
364.4	3.8798341015676e-07
364.6	3.99582241235602e-07
364.8	4.11522509766115e-07
365	4.23814258026291e-07
365.2	3.45996645879151e-07
365.4	2.82469195312265e-07
365.6	2.30600829492162e-07
365.8	1.88252543206901e-07
366	1.53687022364153e-07
366.2	1.254682212113e-07
366.4	1.02431235501461e-07
366.6	8.36210445977566e-08
366.8	6.82664015505277e-08
367	6.265075969833e-08
367.2	7.14538205846614e-08
367.4	8.14940901194027e-08
367.6	9.29452997117866e-08
367.8	1.06006286466022e-07
368	1.20898984725695e-07
368.2	1.37890519085349e-07
368.4	1.57262073328714e-07
368.6	1.79365127185451e-07
368.8	2.04571244941202e-07
369	2.33312244549554e-07
369.2	2.66100282188012e-07
369.4	3.03487683146045e-07
369.6	3.46137237771016e-07
369.8	3.94771990078229e-07
370	4.50245533696864e-07
370.2	5.13511885036002e-07
370.4	5.8566565239659e-07
370.6	6.6796212052742e-07
370.8	6.24830536558913e-07
371	5.45155102983561e-07
371.2	4.75642454734432e-07
371.4	4.14997137950773e-07
371.6	3.62074332941684e-07
371.8	3.15909981020095e-07
372	2.75630404000844e-07
372.2	2.40482431034656e-07
372.4	2.0982335633015e-07
372.6	1.83060685485896e-07
372.8	1.59722431436347e-07
373	1.39356691671939e-07
373.2	1.21591901907029e-07
373.4	1.06086624689945e-07
373.6	9.25566635535605e-08
373.8	8.07549784593137e-08
374	7.04576266080198e-08
374.2	6.14738047178622e-08
374.4	5.46480683678286e-08
374.6	5.44974341979735e-08
374.8	5.43478042559174e-08
375	5.41981743138614e-08
375.2	5.40485443718053e-08
375.4	5.38999186575483e-08
375.6	5.37512929432913e-08
375.8	5.36036714568333e-08
376	5.34560499703753e-08
376.2	5.33084284839173e-08
376.4	5.31618112252583e-08
376.6	5.30151939665994e-08
376.8	5.28695809357395e-08
377	5.27239679048795e-08
377.2	5.25783548740196e-08
377.4	5.24337460709587e-08
377.6	5.22891372678979e-08
377.8	5.2145532692636e-08
378	5.20019281173742e-08
378.2	5.181915865795e-08
378.4	5.16062623645548e-08
378.6	5.13933660711596e-08
378.8	5.11804697777644e-08
379	5.09695819399673e-08
379.2	5.07596983299692e-08
379.4	5.05498147199711e-08
379.6	5.03419395655711e-08
379.8	5.0134064411171e-08
380	4.992719348457e-08
380.2	4.97213267857681e-08
380.4	4.95164643147652e-08
380.6	4.93116018437622e-08
380.8	4.91087478283574e-08
381	4.89058938129525e-08
381.2	4.87040440253467e-08
381.4	4.85031984655399e-08
381.6	4.83033571335322e-08
381.8	4.81035158015244e-08
382	4.96259251448599e-08
382.2	5.12728587352755e-08
382.4	5.297301639904e-08
382.6	5.47304150473493e-08
382.8	5.65460589080027e-08
383	5.84219564365981e-08
383.2	6.03601160887336e-08
383.4	6.23625463200072e-08
383.6	6.44312555860171e-08
383.8	6.65682523423614e-08
384	6.8776549272437e-08
384.2	7.10581548318421e-08
384.4	7.34150774761747e-08
384.6	7.5850329888832e-08
384.8	7.8365920525412e-08
385	8.09658662971108e-08
385.2	8.36511714317276e-08
385.4	8.64268570682574e-08
385.6	8.67793410257183e-08
385.8	8.31661294047942e-08
386	7.97025477259262e-08
386.2	7.6384579077918e-08
386.4	7.32031854105785e-08
386.6	7.01553540405106e-08
386.8	6.72340553731208e-08
387	6.44352724972133e-08
387.2	6.17519758181946e-08
387.4	5.91811526526677e-08
387.6	5.67167776338385e-08
387.8	5.43548338505106e-08
388	5.20913043914882e-08
388.2	4.99221723455749e-08
388.4	4.78444250293737e-08
388.6	4.58520370760903e-08
388.8	4.39430000301268e-08
389	4.2113296980287e-08
389.2	4.03589110153747e-08
389.4	3.87220197029494e-08
389.6	3.71614497032507e-08
389.8	3.56631418270921e-08
390	3.42260918466745e-08
390.2	3.28462828508019e-08
390.4	3.15217063838761e-08
390.6	3.02513582180982e-08
390.8	2.9032225670071e-08
391	2.78612960563974e-08
391.2	2.67385693770775e-08
391.4	2.56610329487141e-08
391.6	2.46266783157091e-08
391.8	2.36334970224646e-08
392	2.26804848411814e-08
392.2	2.24434870806094e-08
392.4	2.22074935478364e-08
392.6	2.19745126984605e-08
392.8	2.17445445324817e-08
393	2.1515580594302e-08
393.2	2.12886251117203e-08
393.4	2.10646823125358e-08
393.6	2.08427479689493e-08
393.8	2.06228220809608e-08
394	2.04059088763695e-08
394.2	2.01910041273763e-08
394.4	1.99781078339811e-08
394.6	1.9768224223983e-08
394.8	1.95593448417839e-08
395	1.9353478142982e-08
395.2	1.91496198997781e-08
395.4	1.89477701121722e-08
395.6	1.87479287801645e-08
395.8	1.85511001315538e-08
396	1.83552757107422e-08
396.2	1.81624639733277e-08
396.4	1.79706564637122e-08
396.6	1.85882565601181e-08
396.8	2.36987718294018e-08
397	3.0215206017333e-08
397.2	3.85241868265397e-08
397.4	4.91167816507497e-08
397.6	6.2622641319957e-08
397.8	7.98411311621928e-08
398	1.0179857198807e-07
398.2	1.29786400747145e-07
398.4	1.65466614446821e-07
398.6	2.10968176021049e-07
398.8	2.68982415971239e-07
399	3.42943793370088e-07
399.2	4.37240783699374e-07
399.4	5.57466935799717e-07
399.6	7.10742224766266e-07
399.8	9.0617499673626e-07
400	1.15536408278854e-06
400.2	1.47300133562297e-06
400.4	1.60375179505719e-06
400.6	1.58497273521526e-06
400.8	1.56639452093313e-06
401	1.54811757499071e-06
401.2	1.5299410518282e-06
401.4	1.51206579700539e-06
401.6	1.4943913877424e-06
401.8	1.4768174012593e-06
402	1.45954468311592e-06
402.2	1.44247281053234e-06
402.4	1.42560178350857e-06
402.6	1.40893160204461e-06
402.8	1.39246226614045e-06
403	1.3760933530162e-06
403.2	1.36002570823166e-06
403.4	1.34405848622702e-06
403.6	1.32839253256209e-06
403.8	1.31282700167706e-06
404	1.27386296307454e-06
404.2	9.85358358690085e-07
404.4	7.62208899466755e-07
404.6	5.89602225368803e-07
404.8	4.56080097209251e-07
405	3.52795268078611e-07
405.2	2.72898904387471e-07
405.4	2.11098725634923e-07
405.6	1.63297482400908e-07
405.8	1.26311772562488e-07
406	9.77093563904036e-08
406.2	7.55822010664899e-08
406.4	5.84661424597556e-08
406.6	4.52253989294932e-08
406.8	3.49842838349451e-08
407	2.70609265005674e-08
407.2	2.09331284708623e-08
407.4	1.61921690316231e-08
407.6	1.25257333373502e-08
407.8	1.19503108085038e-08
408	1.36303839162876e-08
408.2	1.55484590124424e-08
408.4	1.77346629309393e-08
408.6	2.02291647837395e-08
408.8	2.30751463662017e-08
409	2.63208106126794e-08
409.2	3.00233985077175e-08
409.4	3.42461764026552e-08
409.6	3.9063457154621e-08
409.8	4.45575874431356e-08
410	5.08249731369064e-08
410.2	5.79740708382289e-08
410.4	6.61284005663845e-08
410.6	7.54305626688358e-08
410.8	8.60402293656293e-08
411	9.81421785717872e-08
411.2	1.11951315036303e-07
411.4	1.27416423141425e-07
411.6	1.2578957410699e-07
411.8	1.24182809628536e-07
412	1.22586087428072e-07
412.2	1.21019492061579e-07
412.4	1.19472981251067e-07
412.6	1.17946554996535e-07
412.8	1.16440213297985e-07
413	1.14943913877424e-07
413.2	1.13477741290834e-07
413.4	1.12031653260226e-07
413.6	1.10595607507607e-07
413.8	1.09179646310969e-07
414	1.07783769670312e-07
414.2	1.06407977585636e-07
414.4	1.05042227778949e-07
414.6	1.03696562528244e-07
414.8	1.02370981833519e-07
415	1.01065485694775e-07
415.2	1.00422779903393e-07
415.4	1.00422779903393e-07
415.6	1.00422779903393e-07
415.8	1.00422779903393e-07
416	1.00422779903393e-07
416.2	1.00422779903393e-07
416.4	1.00422779903393e-07
416.6	1.00422779903393e-07
416.8	1.00422779903393e-07
417	1.00422779903393e-07
417.2	1.00422779903393e-07
417.4	1.00422779903393e-07
417.6	1.00422779903393e-07
417.8	1.00422779903393e-07
418	1.00422779903393e-07
418.2	1.00422779903393e-07
418.4	1.00422779903393e-07
418.6	1.00422779903393e-07
418.8	1.00422779903393e-07
419	1.00422779903393e-07
419.2	1.00422779903393e-07
419.4	1.00422779903393e-07
419.6	1.00422779903393e-07
419.8	1.00422779903393e-07
420	1.00422779903393e-07
420.2	1.00422779903393e-07
420.4	1.00422779903393e-07
420.6	1.00422779903393e-07
420.8	1.00422779903393e-07
421	1.00422779903393e-07
421.2	1.00422779903393e-07
421.4	1.00422779903393e-07
421.6	1.00422779903393e-07
421.8	1.00422779903393e-07
422	1.00422779903393e-07
422.2	1.00422779903393e-07
422.4	1.00422779903393e-07
422.6	1.08717701523414e-07
422.8	1.27215577581619e-07
423	1.488566866508e-07
423.2	1.74183311742436e-07
423.4	2.03818074091927e-07
423.6	2.38494059992569e-07
423.8	2.7907490535153e-07
424	3.26554795689854e-07
424.2	3.82118719810402e-07
424.4	4.47132427519859e-07
424.6	5.23212725574669e-07
424.8	6.12227477681037e-07
425	7.16396027274827e-07
425.2	8.38279155243576e-07
425.4	9.80909629540365e-07
425.6	1.14783237429579e-06
425.8	1.34305425842798e-06
426	1.57161650548811e-06
426.2	1.80690707880176e-06
426.4	8.77333574348005e-07
426.6	4.25973347794214e-07
426.8	2.06830757489029e-07
427	1.00422779903393e-07
427.2	1.00422779903393e-07
427.4	1.00422779903393e-07
427.6	1.00422779903393e-07
427.8	1.00422779903393e-07
428	1.00422779903393e-07
428.2	1.00422779903393e-07
428.4	1.00422779903393e-07
428.6	1.00422779903393e-07
428.8	1.00422779903393e-07
429	1.00422779903393e-07
429.2	1.00422779903393e-07
429.4	1.00422779903393e-07
429.6	1.00422779903393e-07
429.8	1.00422779903393e-07
430	1.00422779903393e-07
430.2	1.00422779903393e-07
430.4	1.00422779903393e-07
430.6	1.00422779903393e-07
430.8	1.00422779903393e-07
431	1.00422779903393e-07
431.2	1.00422779903393e-07
431.4	1.00422779903393e-07
431.6	1.00422779903393e-07
431.8	1.00422779903393e-07
432	1.00422779903393e-07
432.2	1.00422779903393e-07
432.4	1.00422779903393e-07
432.6	1.00422779903393e-07
432.8	1.00422779903393e-07
433	1.00422779903393e-07
433.2	1.00422779903393e-07
433.4	1.00422779903393e-07
433.6	1.00422779903393e-07
433.8	1.00422779903393e-07
434	1.00422779903393e-07
434.2	1.00422779903393e-07
434.4	1.00422779903393e-07
434.6	1.00422779903393e-07
434.8	1.00422779903393e-07
435	1.00422779903393e-07
435.2	1.00422779903393e-07
435.4	1.00422779903393e-07
435.6	1.00422779903393e-07
435.8	1.00422779903393e-07
436	1.00422779903393e-07
436.2	1.00422779903393e-07
436.4	1.00422779903393e-07
436.6	1.00422779903393e-07
436.8	1.00422779903393e-07
437	1.00422779903393e-07
437.2	1.00422779903393e-07
437.4	1.00422779903393e-07
437.6	1.00422779903393e-07
437.8	1.00422779903393e-07
438	1.00422779903393e-07
438.2	1.00422779903393e-07
438.4	1.00422779903393e-07
438.6	1.00422779903393e-07
438.8	1.00422779903393e-07
439	1.00422779903393e-07
439.2	1.00422779903393e-07
439.4	1.00422779903393e-07
439.6	1.00422779903393e-07
439.8	1.00422779903393e-07
440	1.00422779903393e-07
440.2	1.00422779903393e-07
440.4	1.00422779903393e-07
440.6	1.00422779903393e-07
440.8	1.00422779903393e-07
441	1.00422779903393e-07
441.2	1.00422779903393e-07
441.4	1.00422779903393e-07
441.6	1.00422779903393e-07
441.8	1.00422779903393e-07
442	1.00422779903393e-07
442.2	1.00422779903393e-07
442.4	1.00422779903393e-07
442.6	1.00422779903393e-07
442.8	1.00422779903393e-07
443	1.00422779903393e-07
443.2	1.00422779903393e-07
443.4	1.00422779903393e-07
443.6	1.00422779903393e-07
443.8	1.00422779903393e-07
444	1.00422779903393e-07
444.2	1.00422779903393e-07
444.4	1.00422779903393e-07
444.6	1.00422779903393e-07
444.8	1.00422779903393e-07
445	9.83450325871921e-08
445.2	8.92316653109591e-08
445.4	8.09638578415128e-08
445.6	7.34612719549303e-08
445.8	6.66536117052792e-08
446	6.04776107412205e-08
446.2	5.48730153948122e-08
446.4	4.97886100483034e-08
446.6	4.51751875395415e-08
446.8	4.0988561845369e-08
447	3.71905723094227e-08
447.2	3.37440625031382e-08
447.4	3.06179013647456e-08
447.6	2.77799536046757e-08
447.8	2.52061177557517e-08
448	2.28702838951988e-08
448.2	2.07513632392372e-08
448.4	1.88282670040872e-08
448.6	1.70839233171653e-08
448.8	1.68629932013778e-08
449	1.71863545526667e-08
449.2	1.75157412707499e-08
449.4	1.78521575834262e-08
449.6	1.81935950350978e-08
449.8	1.85430663091616e-08
450	1.88975587222206e-08
450.2	1.92600849576718e-08
450.4	1.96296407877163e-08
450.6	2.0005221984555e-08
450.8	2.03888370037859e-08
451	2.07794816176101e-08
451.2	2.11781600538266e-08
451.4	2.15838680846363e-08
451.6	2.19976099378383e-08
451.8	2.24193856134326e-08
452	2.28491951114191e-08
452.2	2.32870384317979e-08
452.4	2.40743530262405e-08
452.6	2.60356099177537e-08
452.8	2.81575432571124e-08
453	3.0452203777905e-08
453.2	3.29346548971169e-08
453.4	3.56189558039346e-08
453.6	3.85211741431426e-08
453.8	4.16603902429227e-08
454	4.50556844314564e-08
454.2	4.87281454925235e-08
454.4	5.26988622099037e-08
454.6	5.69939445063718e-08
454.8	6.16384980769038e-08
455	6.66616455276715e-08
455.2	7.20945179204451e-08
455.4	7.79702547725926e-08
455.6	8.43250082848793e-08
455.8	9.11969391136685e-08
456	9.86292290543187e-08
456.2	1.00422779903393e-07
456.4	1.00422779903393e-07
456.6	1.00422779903393e-07
456.8	1.00422779903393e-07
457	1.00422779903393e-07
457.2	1.00422779903393e-07
457.4	1.00422779903393e-07
457.6	1.00422779903393e-07
457.8	1.00422779903393e-07
458	1.00422779903393e-07
458.2	1.00422779903393e-07
458.4	1.00422779903393e-07
458.6	1.00422779903393e-07
458.8	1.00422779903393e-07
459	1.00422779903393e-07
459.2	1.00422779903393e-07
459.4	1.00422779903393e-07
459.6	1.00422779903393e-07
459.8	1.00422779903393e-07
460	1.00422779903393e-07
460.2	1.00422779903393e-07
460.4	1.00422779903393e-07
460.6	1.00422779903393e-07
460.8	1.00422779903393e-07
461	1.00422779903393e-07
461.2	1.00422779903393e-07
461.4	1.00422779903393e-07
461.6	1.00422779903393e-07
461.8	1.00422779903393e-07
462	1.00422779903393e-07
462.2	1.00422779903393e-07
462.4	1.00422779903393e-07
462.6	1.00422779903393e-07
462.8	1.00422779903393e-07
463	1.00422779903393e-07
463.2	1.00422779903393e-07
463.4	1.00422779903393e-07
463.6	1.00422779903393e-07
463.8	1.00422779903393e-07
464	1.00422779903393e-07
464.2	1.00422779903393e-07
464.4	1.00422779903393e-07
464.6	1.00422779903393e-07
464.8	1.00422779903393e-07
465	1.00422779903393e-07
465.2	1.00422779903393e-07
465.4	1.00422779903393e-07
465.6	1.00422779903393e-07
465.8	1.00422779903393e-07
466	1.00422779903393e-07
466.2	1.00422779903393e-07
466.4	1.00422779903393e-07
466.6	1.00422779903393e-07
466.8	1.00422779903393e-07
467	1.00422779903393e-07
467.2	9.63436065837174e-08
467.4	8.72844676086323e-08
467.6	7.9077918034927e-08
467.8	7.16426154108798e-08
468	6.49062553349602e-08
468.2	7.06966328241898e-08
468.4	7.7004187629922e-08
468.6	8.38741100031131e-08
468.8	9.13566113337149e-08
469	9.95069241506743e-08
469.2	1.08386306349732e-07
469.4	1.18057020054429e-07
469.6	1.28581327388305e-07
469.8	1.40059651131263e-07
470	1.52552244951245e-07
470.2	1.66159531628155e-07
470.4	1.80981933941895e-07
470.6	1.98144187027385e-07
470.8	2.1988571887647e-07
471	2.44017312887255e-07
471.2	2.707900260095e-07
471.4	3.00505126582914e-07
471.6	3.33483967503188e-07
471.8	3.70078028499985e-07
472	4.10689000692917e-07
472.2	4.5574870203557e-07
472.4	5.0575924642746e-07
472.6	5.61262916880065e-07
472.8	6.22842165516826e-07
473	6.91189909519075e-07
473.2	7.67039235180108e-07
473.4	8.51203567017142e-07
473.6	9.44606794605288e-07
473.8	1.04821297663162e-06
474	1.16329748240091e-06
474.2	1.29093483565812e-06
474.4	1.38814408660461e-06
474.6	1.48093473523534e-06
474.8	1.57995159622009e-06
475	1.68549593789855e-06
475.2	1.79817029695016e-06
475.4	1.91837636449452e-06
475.6	2.04661625443115e-06
475.8	2.18339208065958e-06
476	2.32940680263911e-06
476.2	2.48506211148937e-06
476.4	2.65116138944958e-06
476.6	2.82840759597907e-06
476.8	3.01750369053716e-06
477	3.21925305536308e-06
477.2	3.43435864991615e-06
477.4	3.6639251247753e-06
477.6	3.90885628495968e-06
477.8	4.17015635826831e-06
478	4.10538366523062e-06
478.2	3.4330531537774e-06
478.4	2.87088643187821e-06
478.6	2.40070697637052e-06
478.8	2.00755179304874e-06
479	1.67876761164503e-06
479.2	1.40391046304944e-06
479.4	1.17394229707067e-06
479.6	9.81733096335573e-07
479.8	8.2095622571024e-07
480	6.86520250253568e-07
480.2	5.74096948151719e-07
480.4	4.80081141606162e-07
480.6	4.01460147219795e-07
480.8	3.35713353217044e-07
481	2.80741923497926e-07
481.2	2.34768374858153e-07
481.4	1.96316492433144e-07
