w	ri
455.2	0.00346
455.4	0.00349
455.6	0.00366
455.8	0.00382
456.0	0.00399
456.2	0.00408
456.4	0.00423
456.6	0.00424
456.8	0.00426
457.0	0.0042
457.2	0.00415
457.4	0.00399
457.6	0.00388
457.8	0.00377
458.0	0.00358
458.2	0.00353
458.4	0.00361
458.6	0.00381
458.8	0.00415
459.0	0.00469
459.2	0.00532
459.4	0.00609
459.6	0.00684
459.8	0.00748
460.0	0.00797
460.2	0.00833
460.4	0.00852
460.6	0.00839
460.8	0.00818
461.0	0.00778
461.2	0.00713
461.4	0.00639
461.6	0.00555
461.8	0.00475
462.0	0.00405
462.2	0.00341
462.4	0.00287
462.6	0.00246
462.8	0.00216
463.0	0.00193
463.2	0.00171
463.4	0.00159
463.6	0.0015
463.8	0.00136
464.0	0.00122
464.2	0.00117
464.4	0.00106
464.6	0.001
464.8	9.3332e-04
465.0	9.184e-04
465.2	8.8282e-04
465.4	8.7766e-04
465.6	9.2419e-04
465.8	9.6924e-04
466.0	0.00101
466.2	0.00117
466.4	0.00137
466.6	0.00168
466.8	0.00212
467.0	0.00283
467.2	0.00371
467.4	0.00466
467.6	0.00562
467.8	0.00637
468.0	0.00686
468.2	0.00726
468.4	0.0074
468.6	0.00733
468.8	0.00711
469.0	0.00665
469.2	0.00602
469.4	0.00509
469.6	0.00403
469.8	0.00312
470.0	0.00221
470.2	0.00158
470.4	0.00117
470.6	9.0621e-04
470.8	7.4204e-04
471.0	6.623e-04
471.2	5.7468e-04
471.4	5.4853e-04
471.6	4.9983e-04
471.8	4.8654e-04
472.0	4.3387e-04
472.2	4.0787e-04
472.4	4.8193e-04
472.6	4.4317e-04
472.8	3.7189e-04
473.0	4.1666e-04
473.2	4.2071e-04
473.4	3.9776e-04
473.6	4.1374e-04
473.8	4.1331e-04
474.0	4.2204e-04
474.2	4.5885e-04
474.4	4.2855e-04
474.6	4.2363e-04
474.8	4.4443e-04
475.0	3.7586e-04
475.2	4.7519e-04
475.4	4.5756e-04
475.6	4.5347e-04
475.8	4.5309e-04
476.0	4.5759e-04
476.2	4.7201e-04
476.4	4.7946e-04
476.6	4.7357e-04
476.8	4.7478e-04
477.0	5.2491e-04
477.2	4.9828e-04
477.4	5.061e-04
477.6	4.7843e-04
477.8	5.1934e-04
478.0	4.9324e-04
478.2	5.5163e-04
478.4	5.4528e-04
478.6	5.4279e-04
478.8	5.5423e-04
479.0	5.6709e-04
479.2	5.6124e-04
479.4	5.5533e-04
479.6	5.9123e-04
479.8	5.8025e-04
480.0	5.8681e-04
480.2	5.6269e-04
480.4	5.7007e-04
480.6	6.0484e-04
480.8	5.8357e-04
481.0	5.9872e-04
481.2	6.0415e-04
481.4	6.4503e-04
481.6	6.2928e-04
481.8	6.4616e-04
482.0	6.2983e-04
482.2	6.3901e-04
482.4	6.3766e-04
482.6	6.6876e-04
482.8	6.7705e-04
483.0	6.8599e-04
483.2	6.9816e-04
483.4	6.6336e-04
483.6	6.872e-04
483.8	7.0989e-04
484.0	6.9189e-04
484.2	7.4529e-04
484.4	7.0735e-04
484.6	7.3158e-04
484.8	7.6249e-04
485.0	7.4766e-04
485.2	7.7425e-04
485.4	7.7433e-04
485.6	7.9862e-04
485.8	8.1035e-04
486.0	8.3611e-04
486.2	8.4734e-04
486.4	8.611e-04
486.6	9.1037e-04
486.8	9.2439e-04
487.0	9.3159e-04
487.2	0.00101
487.4	0.00101
487.6	0.00108
487.8	0.0011
488.0	0.00115
488.2	0.00123
488.4	0.00129
488.6	0.0014
488.8	0.00151
489.0	0.0016
489.2	0.00174
489.4	0.00191
489.6	0.00205
489.8	0.00224
490.0	0.00246
490.2	0.00269
490.4	0.00292
490.6	0.00315
490.8	0.00336
491.0	0.00357
491.2	0.00381
491.4	0.00405
491.6	0.00425
491.8	0.00445
492.0	0.0046
492.2	0.00477
492.4	0.00488
492.6	0.00495
492.8	0.00506
493.0	0.00512
493.2	0.00517
493.4	0.00517
493.6	0.00519
493.8	0.00521
494.0	0.00523
494.2	0.00526
494.4	0.00529
494.6	0.00534
494.8	0.0054
495.0	0.00552
495.2	0.00566
495.4	0.00577
495.6	0.00598
495.8	0.00614
496.0	0.00636
496.2	0.0067
496.4	0.00701
496.6	0.0073
496.8	0.00777
497.0	0.00826
497.2	0.00884
497.4	0.00949
497.6	0.0102
497.8	0.01102
498.0	0.01204
498.2	0.01317
498.4	0.01457
498.6	0.01615
498.8	0.01796
499.0	0.02007
499.2	0.02255
499.4	0.02558
499.6	0.02904
499.8	0.03317
500.0	0.03902
500.2	0.04544
500.4	0.05199
500.6	0.05971
500.8	0.06848
501.0	0.07908
501.2	0.09133
501.4	0.10542
501.6	0.12124
501.8	0.13877
502.0	0.15828
502.2	0.17922
502.4	0.2018
502.6	0.22528
502.8	0.24988
503.0	0.2738
503.2	0.29851
503.4	0.32263
503.6	0.34567
503.8	0.36588
504.0	0.38577
504.2	0.40403
504.4	0.41954
504.6	0.43302
504.8	0.44355
505.0	0.45099
505.2	0.45835
505.4	0.46189
505.6	0.4669
505.8	0.4681
506.0	0.47232
506.2	0.47748
506.4	0.48124
506.6	0.48777
506.8	0.49532
507.0	0.50614
507.2	0.51772
507.4	0.53433
507.6	0.554
507.8	0.5747
508.0	0.59792
508.2	0.62307
508.4	0.64772
508.6	0.67564
508.8	0.7017
509.0	0.72754
509.2	0.75093
509.4	0.77313
509.6	0.79313
509.8	0.81415
510.0	0.83259
510.2	0.84967
510.4	0.86569
510.6	0.88073
510.8	0.89252
511.0	0.90326
511.2	0.9118
511.4	0.91862
511.6	0.92475
511.8	0.92876
512.0	0.93331
512.2	0.9374
512.4	0.93612
512.6	0.93489
512.8	0.93506
513.0	0.93425
513.2	0.9343
513.4	0.93432
513.6	0.93392
513.8	0.93441
514.0	0.93573
514.2	0.93682
514.4	0.93857
514.6	0.93927
514.8	0.94115
515.0	0.94417
515.2	0.9439
515.4	0.94472
515.6	0.94835
515.8	0.95022
516.0	0.94978
516.2	0.94977
516.4	0.95011
516.6	0.95171
516.8	0.95083
517.0	0.95103
517.2	0.95062
517.4	0.95076
517.6	0.95188
517.8	0.95111
518.0	0.95005
518.2	0.94762
518.4	0.94668
518.6	0.94506
518.8	0.94651
519.0	0.94586
519.2	0.94768
519.4	0.94788
519.6	0.94716
519.8	0.9479
520.0	0.94995
520.2	0.94933
520.4	0.94921
520.6	0.9499
520.8	0.94966
521.0	0.94951
521.2	0.95142
521.4	0.95244
521.6	0.95308
521.8	0.95543
522.0	0.9554
522.2	0.95886
522.4	0.95805
522.6	0.9577
522.8	0.95818
523.0	0.95979
523.2	0.95971
523.4	0.95941
523.6	0.95861
523.8	0.95717
524.0	0.95715
524.2	0.95994
524.4	0.96085
524.6	0.95996
524.8	0.96078
525.0	0.96155
525.2	0.96237
525.4	0.96388
525.6	0.96295
525.8	0.9616
526.0	0.9627
526.2	0.96359
526.4	0.96191
