w	ri
396.4	2.1185e-07
396.6	2.0894e-07
396.8	5.5975e-07
397.0	7.8724e-07
397.2	2.0146e-07
397.4	2.0009e-07
397.6	2.028e-07
397.8	2.0479e-07
398.0	2.022e-07
398.2	4.4177e-07
398.4	6.2333e-07
398.6	1.9556e-07
398.8	1.9419e-07
399.0	3.1513e-07
399.2	4.2981e-07
399.4	2.399e-07
399.6	1.935e-07
399.8	4.3188e-07
400.0	2.2281e-06
400.2	2.6033e-07
400.4	1.6136e-07
400.6	1.3364e-07
400.8	1.0942e-07
401.0	9.001e-08
401.2	8.8831e-08
401.4	8.7668e-08
401.6	9.5079e-08
401.8	1.1353e-07
402.0	1.3557e-07
402.2	2.6544e-07
402.4	5.1974e-07
402.6	4.7711e-07
402.8	4.3799e-07
403.0	4.0407e-07
403.2	3.7486e-07
403.4	3.4776e-07
403.6	4.5119e-07
403.8	5.7628e-07
404.0	2.6338e-07
404.2	1.2037e-07
404.4	9.2308e-08
404.6	1.2264e-07
404.8	1.6295e-07
405.0	1.1449e-07
405.2	8.0443e-08
405.4	7.914e-08
405.6	7.8123e-08
405.8	8.2023e-08
406.0	9.2584e-08
406.2	1.045e-07
406.4	1.8028e-07
406.6	3.0953e-07
406.8	3.3397e-07
407.0	3.6034e-07
407.2	3.4944e-07
407.4	3.0187e-07
407.6	2.6078e-07
407.8	1.3878e-07
408.0	7.5009e-08
408.2	7.4084e-08
408.4	7.3169e-08
408.6	7.721e-08
408.8	8.7282e-08
409.0	9.8668e-08
409.2	1.6949e-07
409.4	2.9114e-07
409.6	3.5922e-07
409.8	4.4248e-07
410.0	3.7795e-07
410.2	2.1185e-07
410.4	1.1875e-07
410.6	2.2637e-07
410.8	4.2278e-07
411.0	2.055e-07
411.2	9.9884e-08
411.4	6.9365e-08
411.6	7.0359e-08
411.8	7.1367e-08
412.0	7.0411e-08
412.2	6.9469e-08
412.4	6.8675e-08
412.6	6.7892e-08
412.8	8.4552e-08
413.0	1.3885e-07
413.2	2.2801e-07
413.4	2.7877e-07
413.6	3.4082e-07
