w	ri
630.00	0.4062440097332
631.00	0.41498801112175
632.00	0.42348501086235
633.00	0.43158000707626
634.00	0.4398609995842
635.00	0.44757899641991
636.00	0.45527499914169
637.00	0.46206700801849
638.00	0.46881899237633
639.00	0.47465801239014
640.00	0.48073300719261
641.00	0.48582300543785
642.00	0.49053299427032
643.00	0.49486398696899
644.00	0.49870100617409
645.00	0.50213897228241
646.00	0.50515598058701
647.00	0.50790697336197
648.00	0.51022601127625
649.00	0.51227802038193
650.00	0.51443302631378
651.00	0.51624900102615
652.00	0.51801300048828
653.00	0.51997399330139
654.00	0.52197402715683
655.00	0.5243039727211
656.00	0.5268070101738
657.00	0.52988702058792
658.00	0.53321200609207
659.00	0.5372120141983
660.00	0.54169797897339
661.00	0.54710501432419
662.00	0.55291402339935
663.00	0.55980801582336
